time_s,force
26.868,109.9314
26.869,109.5552
26.87,109.448
26.871,109.6422
26.872,109.5441
26.873,109.8067
26.874,109.8682
26.875,110.4353
26.876,110.2423
26.877,110.5944
26.878,110.2711
26.879,110.1021
26.88,109.7544
26.881,109.7477
26.882,110.0997
26.883,110.1725
26.884,110.1141
26.885,109.91
26.886,109.5457
26.887,109.3236
26.888,109.2622
26.889,109.5397
26.89,109.8317
26.891,110.09
26.892,110.2568
26.893,109.8729
26.894,109.6544
26.895,109.5027
26.896,109.8432
26.897,110.1675
26.898,110.3342
26.899,110.3826
26.9,110.3052
26.901,110.107
26.902,109.6885
26.903,109.5812
26.904,109.5859
26.905,109.7493
26.906,110.1516
26.907,110.2732
26.908,110.2716
26.909,109.9482
26.91,109.864
26.911,109.729
26.912,109.8703
26.913,110.0716
26.914,110.0714
26.915,109.979
26.916,109.9275
26.917,109.9477
