time_s,force
16.177,15.8368
16.178,15.8004
16.179,16.1351
16.18,16.049
16.181,16.1342
16.182,16.1093
16.183,16.7382
16.184,17.2193
16.185,17.8579
16.186,18.279
16.187,18.7884
16.188,19.0692
16.189,19.7328
16.19,20.4611
16.191,21.2457
16.192,22.1734
16.193,22.6505
16.194,23.3223
16.195,23.8286
16.196,24.4023
16.197,24.8287
16.198,25.6727
16.199,26.8366
16.2,27.9355
16.201,28.9075
16.202,29.7254
16.203,30.5038
16.204,31.4337
16.205,32.2034
16.206,33.4245
16.207,34.017
16.208,35.3373
16.209,36.4023
16.21,37.2088
16.211,38.0517
16.212,38.7005
16.213,39.8304
16.214,40.9117
16.215,42.267
16.216,43.7522
16.217,44.9004
16.218,46.0139
16.219,47.0766
16.22,48.1395
16.221,49.0667
16.222,50.1373
16.223,51.4669
16.224,52.4134
16.225,53.5623
16.226,54.5782
16.227,55.4528
16.228,56.8268
16.229,58.3002
16.23,59.7601
16.231,60.8201
16.232,61.9774
16.233,63.3237
16.234,64.5449
16.235,65.7711
16.236,66.9896
16.237,68.181
16.238,69.4728
16.239,70.7068
16.24,71.4834
16.241,72.5299
16.242,73.5551
16.243,74.4497
16.244,75.4401
16.245,76.4726
16.246,77.6413
16.247,78.9634
16.248,80.0939
16.249,81.5203
16.25,82.3783
16.251,83.4405
16.252,84.0238
16.253,85.4108
16.254,86.4849
16.255,87.8106
16.256,88.5757
16.257,89.502
16.258,90.5048
16.259,91.2247
16.26,91.647
16.261,91.8677
16.262,92.5026
16.263,93.709
16.264,94.7758
16.265,95.613
16.266,96.0932
16.267,96.5345
16.268,97.1524
16.269,97.9197
16.27,98.6235
16.271,99.4375
16.272,100.0366
16.273,100.7107
16.274,101.2054
16.275,101.567
16.276,102.04
16.277,102.4775
16.278,102.9821
16.279,103.5322
16.28,103.9645
16.281,104.3803
16.282,104.7198
16.283,105.1765
16.284,105.4394
16.285,105.4873
16.286,105.6851
16.287,105.9212
16.288,106.265
16.289,106.5439
16.29,106.7953
16.291,106.6582
16.292,106.2511
16.293,106.09
16.294,106.3392
16.295,106.4808
16.296,106.5555
16.297,106.3936
16.298,106.3697
16.299,106.0949
16.3,105.5639
16.301,105.3033
16.302,104.8493
16.303,104.7868
16.304,104.8038
16.305,104.5019
16.306,104.1566
16.307,103.8039
16.308,103.0047
16.309,102.5265
16.31,101.8586
16.311,101.3488
16.312,100.5286
16.313,99.9781
16.314,99.3099
16.315,98.6084
16.316,97.6075
16.317,96.6121
16.318,95.7514
16.319,95.0732
16.32,94.9792
16.321,94.3515
16.322,93.6397
16.323,92.8034
16.324,91.7991
16.325,90.7394
16.326,89.8876
16.327,89.1449
16.328,88.2648
16.329,87.1781
16.33,86.0668
16.331,84.9312
16.332,83.6617
16.333,82.6455
16.334,81.9949
16.335,81.0096
16.336,80.6891
16.337,79.5839
16.338,78.4376
16.339,77.4321
16.34,76.1166
16.341,74.4709
16.342,73.1271
16.343,71.9297
16.344,70.9502
16.345,69.8436
16.346,68.5081
16.347,67.0943
16.348,65.6101
16.349,64.3682
16.35,63.2379
16.351,62.2378
16.352,62.1455
16.353,60.8227
16.354,59.7845
16.355,58.5432
16.356,57.402
16.357,56.1785
16.358,55.0915
16.359,54.1564
16.36,53.2443
16.361,52.1601
16.362,51.2038
16.363,50.018
16.364,48.762
16.365,47.3202
16.366,46.353
16.367,45.6507
16.368,45.5964
16.369,44.6722
16.37,43.779
16.371,42.5149
16.372,41.273
16.373,39.8597
16.374,38.9104
16.375,37.8298
16.376,36.7959
16.377,35.5251
16.378,34.642
16.379,33.8376
16.38,32.9058
16.381,31.8276
16.382,31.1432
16.383,30.5388
16.384,30.6149
16.385,29.9476
16.386,29.2065
16.387,28.525
16.388,27.6644
16.389,27.1868
16.39,26.3829
16.391,25.749
16.392,25.0943
16.393,24.832
16.394,24.3366
16.395,23.5472
16.396,22.6449
16.397,21.7489
16.398,20.9973
16.399,20.5127
16.4,20.6371
16.401,20.242
16.402,20.0217
16.403,19.2898
16.404,18.5899
16.405,18.0984
16.406,17.758
16.407,17.652
16.408,17.2514
16.409,17.0741
16.41,16.7392
16.411,16.3427
16.412,16.0371
16.413,15.8558
16.414,15.5525
16.415,15.2917
16.416,15.5839
16.417,15.3418
16.418,15.1206
16.419,15.1458
16.42,15.0771
16.421,14.8463
16.422,14.5345
16.423,14.3603
16.424,14.4679
16.425,14.8588
16.426,15.3317
16.427,15.5131
16.428,15.4521
16.429,15.4933
16.43,15.8486
16.431,16.3388
16.432,16.9577
16.433,17.2418
16.434,17.7317
16.435,18.0903
16.436,18.436
16.437,18.5565
16.438,19.0229
16.439,19.4565
16.44,20.2494
16.441,21.1081
16.442,22.0295
16.443,22.9364
16.444,23.4929
16.445,24.1872
16.446,24.7766
16.447,25.5122
16.448,26.0527
16.449,27.0002
16.45,27.9806
16.451,28.8488
16.452,29.3529
16.453,29.9985
16.454,30.7448
16.455,32.0293
16.456,33.1774
16.457,34.5313
16.458,35.589
16.459,36.8469
16.46,37.7887
16.461,38.8104
16.462,39.8141
16.463,40.8285
16.464,41.6493
16.465,42.5
16.466,43.4059
16.467,44.4661
16.468,45.4593
16.469,46.4874
16.47,47.1815
16.471,48.3342
16.472,49.3148
16.473,50.9438
16.474,52.1172
16.475,53.3466
16.476,54.576
16.477,55.9397
16.478,57.4131
16.479,58.689
16.48,59.5822
16.481,60.766
16.482,62.0746
16.483,63.4351
16.484,64.2634
16.485,65.2256
16.486,66.2223
16.487,67.7778
16.488,69.0831
16.489,70.4533
16.49,71.683
16.491,73.1074
16.492,74.081
16.493,75.1838
16.494,76.1428
16.495,77.4513
16.496,78.306
16.497,79.5723
16.498,80.5752
16.499,81.5811
16.5,82.0152
16.501,82.7174
16.502,83.4016
16.503,84.8234
16.504,85.9234
16.505,87.1619
16.506,88.3836
16.507,89.3827
16.508,90.1317
16.509,90.8297
16.51,91.6597
16.511,92.6328
16.512,93.59
16.513,94.2918
16.514,95.0768
16.515,95.5683
16.516,96.0195
16.517,96.5007
16.518,97.1856
16.519,97.9338
16.52,98.5762
16.521,99.2221
16.522,99.7375
16.523,100.5208
16.524,100.8375
16.525,101.4575
16.526,102.0794
16.527,102.8024
16.528,103.5202
16.529,103.9465
16.53,104.5543
16.531,104.0984
16.532,104.6716
16.533,104.4549
16.534,105.4589
16.535,105.1847
16.536,105.638
16.537,105.8733
16.538,106.395
16.539,106.8134
16.54,106.7997
16.541,106.6245
16.542,106.2559
16.543,106.5267
16.544,106.492
16.545,106.7736
16.546,106.7449
16.547,106.4888
16.548,106.4181
16.549,106.0544
16.55,105.7561
16.551,105.5658
16.552,105.2474
16.553,104.9831
16.554,104.5886
16.555,104.3318
16.556,104.0058
16.557,103.4362
16.558,103.0773
16.559,102.4573
16.56,101.8461
16.561,101.7535
16.562,100.9304
16.563,100.1602
16.564,99.3112
16.565,98.4483
16.566,97.6328
16.567,96.7635
16.568,96.0528
16.569,95.5141
16.57,94.8556
16.571,94.049
16.572,92.9771
16.573,91.9627
16.574,91.2981
16.575,90.7309
16.576,90.0756
16.577,89.8575
16.578,88.7475
16.579,87.6077
16.58,86.2799
16.581,85.2627
16.582,83.9171
16.583,82.9827
16.584,82.06
16.585,81.1433
16.586,80.1467
16.587,78.7822
16.588,77.7668
16.589,76.3721
16.59,75.3936
16.591,74.0982
16.592,72.9204
16.593,72.5501
16.594,71.3309
16.595,70.3351
16.596,69.1241
16.597,67.7057
16.598,66.4354
16.599,65.3172
16.6,63.968
16.601,62.8296
16.602,61.565
16.603,60.4449
16.604,59.0637
16.605,57.5439
16.606,56.312
16.607,55.2018
16.608,54.2784
16.609,54.048
16.61,52.873
16.611,52.1574
16.612,51.296
16.613,50.3653
16.614,49.0033
16.615,48.0785
16.616,47.0741
16.617,46.2987
16.618,45.1238
16.619,44.2331
16.62,42.9436
16.621,41.8048
16.622,40.3326
16.623,39.398
16.624,38.5028
16.625,38.3079
16.626,37.3457
16.627,36.1863
16.628,35.165
16.629,34.2309
16.63,33.4407
16.631,32.6734
16.632,32.0545
16.633,31.354
16.634,30.6522
16.635,29.7162
16.636,28.8289
16.637,27.7895
16.638,26.8415
16.639,26.1873
16.64,25.7697
16.641,25.9896
16.642,25.3447
16.643,24.4729
16.644,23.8202
16.645,23.1251
16.646,22.4924
16.647,21.5937
16.648,21.2889
16.649,20.9477
16.65,20.7605
16.651,20.5423
16.652,19.8893
16.653,19.1784
16.654,18.2167
16.655,17.6392
16.656,17.2837
16.657,17.7159
16.658,17.6545
16.659,17.407
16.66,16.8657
16.661,16.3177
16.662,15.8781
16.663,15.7843
16.664,15.6658
16.665,15.5855
16.666,15.5415
16.667,15.3915
16.668,15.2603
16.669,15.1081
16.67,14.8611
16.671,14.5623
16.672,14.7066
16.673,14.9525
16.674,15.1289
16.675,15.3258
16.676,15.4694
16.677,15.7823
16.678,15.6768
16.679,15.8138
16.68,15.8565
16.681,16.3151
16.682,16.6931
16.683,17.2589
16.684,17.3176
16.685,17.5543
16.686,17.8634
16.687,18.6042
16.688,19.4229
16.689,19.9086
16.69,20.2968
16.691,21.173
16.692,21.6641
16.693,22.4136
16.694,22.5343
16.695,23.2408
16.696,24.1553
16.697,25.121
16.698,26.174
16.699,27.2166
16.7,28.1608
16.701,29.1841
16.702,29.6977
16.703,30.8086
16.704,31.6692
16.705,32.4838
16.706,33.4906
16.707,34.4158
16.708,35.4555
16.709,36.3945
16.71,36.8239
16.711,37.9566
16.712,38.8969
16.713,40.2982
16.714,41.3748
16.715,42.5173
16.716,43.6963
16.717,44.6558
16.718,45.7892
16.719,46.8755
16.72,48.0186
16.721,48.8315
16.722,50.1337
16.723,51.0048
16.724,52.1836
16.725,53.0874
16.726,54.1908
16.727,55.2976
16.728,56.784
16.729,58.2399
16.73,59.6455
16.731,60.959
16.732,62.3424
16.733,63.3358
16.734,64.5147
16.735,65.6132
16.736,67.1045
16.737,67.9547
16.738,69.3642
16.739,70.8125
16.74,71.9107
16.741,72.5762
16.742,73.5017
16.743,74.5932
16.744,76.2059
16.745,77.3461
16.746,78.5073
16.747,79.3807
16.748,80.2441
16.749,81.4569
16.75,82.4689
16.751,83.5075
16.752,84.5318
16.753,85.3972
16.754,86.2497
16.755,87.3571
16.756,88.3445
16.757,89.2151
16.758,89.838
16.759,90.6584
16.76,91.2723
16.761,92.3932
16.762,93.1577
16.763,94.3841
16.764,95.1051
16.765,95.9375
16.766,96.3595
16.767,97.0879
16.768,97.7497
16.769,98.2804
16.77,98.8321
16.771,99.1032
16.772,99.744
16.773,99.9622
16.774,100.4652
16.775,100.9434
16.776,101.7478
16.777,102.212
16.778,102.7464
16.779,103.4532
16.78,103.969
16.781,104.3733
16.782,104.4127
16.783,104.898
16.784,105.3378
16.785,105.8643
16.786,106.3675
16.787,106.7452
16.788,106.7846
16.789,106.8581
16.79,106.6528
16.791,106.378
16.792,106.2386
16.793,106.2379
16.794,106.5969
16.795,106.5836
16.796,106.5416
16.797,106.2423
16.798,106.0584
16.799,105.9438
16.8,105.8838
16.801,106.1778
16.802,106.1156
16.803,105.6661
16.804,105.2998
16.805,104.6489
16.806,103.9552
16.807,103.2091
16.808,102.4773
16.809,101.9468
16.81,101.3262
16.811,100.8922
16.812,100.0957
16.813,99.5879
16.814,98.6814
16.815,98.0141
16.816,97.238
16.817,97.2387
16.818,96.7864
16.819,96.4681
16.82,95.488
16.821,94.4988
16.822,93.2067
16.823,92.3972
16.824,91.6145
16.825,90.9887
16.826,89.7846
16.827,88.7443
16.828,87.6911
16.829,86.9489
16.83,85.9014
16.831,84.8639
16.832,83.8405
16.833,83.8318
16.834,82.7084
16.835,81.8102
16.836,80.8418
16.837,79.6749
16.838,78.3761
16.839,77.2711
16.84,75.654
16.841,74.1983
16.842,72.6734
16.843,71.5007
16.844,70.2682
16.845,69.1218
16.846,67.9981
16.847,66.9101
16.848,65.8479
16.849,65.5579
16.85,64.4917
16.851,63.2173
16.852,62.2905
16.853,61.0705
16.854,60.0047
16.855,58.6048
16.856,57.4858
16.857,56.1141
16.858,55.1101
16.859,54.0882
16.86,52.9342
16.861,51.3951
16.862,49.9243
16.863,49.0361
16.864,48.3022
16.865,47.6018
16.866,47.1608
16.867,46.3281
16.868,45.351
16.869,44.4377
16.87,43.3081
16.871,42.1246
16.872,41.0052
16.873,39.9996
16.874,39.1029
16.875,37.9935
16.876,36.9395
16.877,35.6124
16.878,34.3899
16.879,33.3944
16.88,32.7008
16.881,32.1523
16.882,32.1846
16.883,31.492
16.884,30.6069
16.885,29.9504
16.886,28.9268
16.887,28.3537
16.888,27.6986
16.889,27.014
16.89,26.2697
16.891,25.6729
16.892,25.0696
16.893,24.2071
16.894,23.145
16.895,22.3572
16.896,22.0101
16.897,21.7927
16.898,21.8969
16.899,21.4678
16.9,20.9618
16.901,20.2137
16.902,19.3388
16.903,18.7015
16.904,18.2608
16.905,17.9127
16.906,17.7942
16.907,17.4512
16.908,17.1306
16.909,16.8746
16.91,16.6757
16.911,16.1945
16.912,15.7923
16.913,15.7829
16.914,15.958
16.915,15.8887
16.916,15.7172
16.917,15.6118
16.918,15.292
16.919,15.1252
16.92,14.8711
16.921,15.0131
16.922,14.7749
16.923,14.9981
16.924,15.02
16.925,15.2416
16.926,15.309
16.927,15.3693
16.928,15.5275
16.929,15.6922
16.93,15.9792
16.931,16.5215
16.932,16.8523
16.933,17.1744
16.934,17.2442
16.935,17.5498
16.936,17.7929
16.937,18.415
16.938,19.0125
16.939,19.7981
16.94,20.4068
16.941,21.4116
16.942,22.0143
16.943,22.7373
16.944,23.2524
16.945,24.1793
16.946,24.7893
16.947,25.5354
16.948,26.4648
16.949,27.2271
16.95,27.9918
16.951,28.4351
16.952,29.1119
16.953,30.0265
16.954,31.15
16.955,32.3516
16.956,33.4257
16.957,34.2424
16.958,35.3611
16.959,36.4756
16.96,37.7759
16.961,38.6242
16.962,39.4191
16.963,40.1684
16.964,41.0973
16.965,42.0338
16.966,43.0937
16.967,44.0046
16.968,45.0476
16.969,46.3476
16.97,47.5636
16.971,48.8909
16.972,50.0873
16.973,51.5899
16.974,52.7413
16.975,53.7382
16.976,54.9089
16.977,56.3234
16.978,57.2431
16.979,58.6073
16.98,59.7597
16.981,60.8635
16.982,61.9369
16.983,62.8598
16.984,64.2204
16.985,65.4089
16.986,66.9685
16.987,68.1768
16.988,69.6414
16.989,70.8733
16.99,71.9183
16.991,72.7228
16.992,73.6813
16.993,75.0266
16.994,75.7791
16.995,76.9131
16.996,78.0956
16.997,79.1591
16.998,80.038
16.999,81.101
17.0,82.0689
17.001,82.9035
17.002,84.0388
17.003,85.1588
17.004,86.5242
17.005,87.5058
17.006,88.4119
17.007,89.1032
17.008,89.657
17.009,90.7604
17.01,91.5801
17.011,92.6857
17.012,93.5899
17.013,94.2147
17.014,94.6586
17.015,95.1719
17.016,95.7254
17.017,96.6719
17.018,97.5622
17.019,98.3678
17.02,98.7986
17.021,99.2231
17.022,99.4699
17.023,100.079
17.024,100.7647
17.025,101.9534
17.026,102.4934
17.027,103.044
17.028,103.6095
17.029,104.439
17.03,104.7465
17.031,104.6913
17.032,104.5769
17.033,105.1067
17.034,105.594
17.035,105.9757
17.036,106.0016
17.037,106.0624
17.038,105.8659
17.039,105.9037
17.04,106.2361
17.041,106.5723
17.042,107.0152
17.043,106.83
17.044,106.8633
17.045,106.6614
17.046,106.5332
17.047,106.2208
17.048,106.177
17.049,106.0222
17.05,105.7858
17.051,105.4482
17.052,105.2232
17.053,104.8848
17.054,104.3643
17.055,103.7852
17.056,103.2971
17.057,103.3022
17.058,103.4314
17.059,103.1473
17.06,102.3169
17.061,101.553
17.062,100.7297
17.063,99.8875
17.064,99.308
17.065,98.4217
17.066,97.8128
17.067,96.9624
17.068,96.2151
17.069,95.241
17.07,94.2411
17.071,93.3063
17.072,92.5192
17.073,91.8014
17.074,91.7387
17.075,91.116
17.076,90.2261
17.077,89.3206
17.078,88.2093
17.079,87.5868
17.08,86.5086
17.081,85.553
17.082,84.0769
17.083,83.0868
17.084,82.013
17.085,81.0815
17.086,79.7666
17.087,78.5572
17.088,77.4027
17.089,76.6428
17.09,76.2156
17.091,75.1902
17.092,74.1179
17.093,73.0038
17.094,71.7811
17.095,70.6062
17.096,69.2078
17.097,67.7919
17.098,66.6963
17.099,65.3936
17.1,63.9199
17.101,62.1875
17.102,60.8688
17.103,59.6398
17.104,58.4004
17.105,57.4084
17.106,57.1963
17.107,56.3355
17.108,55.5705
17.109,54.6383
17.11,53.4602
17.111,52.3214
17.112,51.0398
17.113,50.1902
17.114,49.2849
17.115,48.1411
17.116,47.0902
17.117,45.7019
17.118,44.4946
17.119,43.3443
17.12,42.1472
17.121,41.1771
17.122,40.9477
17.123,39.9072
17.124,39.3146
17.125,38.1244
17.126,37.0618
17.127,35.768
17.128,34.8825
17.129,34.2567
17.13,33.2651
17.131,32.6957
17.132,31.8414
17.133,31.2404
17.134,30.0443
17.135,28.8401
17.136,28.0244
17.137,27.5668
17.138,27.7287
17.139,27.1465
17.14,26.3743
17.141,25.8185
17.142,24.9356
17.143,24.023
17.144,23.1884
17.145,22.9096
17.146,22.7877
17.147,22.3447
17.148,21.9459
17.149,21.3765
17.15,20.7975
17.151,20.0228
17.152,19.1842
17.153,18.6534
17.154,18.8211
17.155,18.527
17.156,17.8444
17.157,17.5037
17.158,17.1162
17.159,17.1506
17.16,16.6925
17.161,16.3835
17.162,16.2254
17.163,16.1012
17.164,16.0705
17.165,15.6895
17.166,15.2942
17.167,14.8572
17.168,14.5535
17.169,14.6952
17.17,14.9622
17.171,15.0973
17.172,15.3762
17.173,15.436
17.174,15.3585
17.175,15.0607
17.176,14.7563
17.177,14.7801
17.178,15.0632
17.179,15.4526
17.18,15.7593
17.181,16.163
17.182,16.2762
17.183,16.6892
17.184,17.099
17.185,17.6135
17.186,18.3909
17.187,18.9859
17.188,19.7631
17.189,20.4708
17.19,20.9703
17.191,21.1283
17.192,21.7315
17.193,22.1572
17.194,23.0932
17.195,23.7186
17.196,24.6348
17.197,25.4228
17.198,26.1732
17.199,26.8554
17.2,27.679
17.201,28.733
17.202,29.9256
17.203,30.5421
17.204,31.455
17.205,32.4778
17.206,33.4054
17.207,34.1435
17.208,34.9411
17.209,35.9396
17.21,37.024
17.211,38.1287
17.212,39.4723
17.213,40.8073
17.214,41.7996
17.215,42.7341
17.216,43.3512
17.217,44.6935
17.218,45.9449
17.219,46.9312
17.22,48.1019
17.221,49.0381
17.222,49.8962
17.223,50.8205
17.224,51.8078
17.225,52.9381
17.226,54.2464
17.227,55.7725
17.228,57.1789
17.229,58.4768
17.23,59.8508
17.231,60.9588
17.232,62.0893
17.233,63.3742
17.234,64.9066
17.235,66.0789
17.236,67.2791
17.237,68.371
17.238,69.4317
17.239,70.4228
17.24,71.3842
17.241,72.4144
17.242,73.4695
17.243,74.8925
17.244,75.9967
17.245,77.1801
17.246,78.2339
17.247,79.3563
17.248,80.5064
17.249,81.3167
17.25,82.6038
17.251,83.1976
17.252,84.3447
17.253,85.0807
17.254,85.9658
17.255,86.939
17.256,87.875
17.257,88.8754
17.258,89.6847
17.259,90.8598
17.26,91.7155
17.261,92.7274
17.262,93.6131
17.263,94.1808
17.264,94.7952
17.265,95.2579
17.266,96.269
17.267,97.0241
17.268,97.5885
17.269,98.3264
17.27,98.5765
17.271,99.0706
17.272,99.2744
17.273,99.6973
17.274,100.358
17.275,101.22
17.276,101.9542
17.277,102.5298
17.278,103.1
17.279,103.6873
17.28,104.0156
17.281,104.6546
17.282,105.3843
17.283,105.9136
17.284,106.3607
17.285,106.2131
17.286,106.5766
17.287,106.4143
17.288,106.3816
17.289,106.0842
17.29,106.1082
17.291,106.3272
17.292,106.3626
17.293,106.51
17.294,106.3337
17.295,106.1987
17.296,105.9849
17.297,105.8864
17.298,106.0323
17.299,106.2275
17.3,106.1055
17.301,105.8248
17.302,105.3682
17.303,104.9747
17.304,104.5276
17.305,104.3035
17.306,104.0632
17.307,103.7758
17.308,103.4579
17.309,102.9243
17.31,102.1726
17.311,101.2424
17.312,100.2385
17.313,99.5202
17.314,98.8569
17.315,98.8695
17.316,98.0382
17.317,97.2233
17.318,96.2812
17.319,95.4939
17.32,94.1768
17.321,93.2689
17.322,92.503
17.323,92.433
17.324,91.7861
17.325,91.1297
17.326,89.8341
17.327,88.8615
17.328,87.8466
17.329,87.2441
17.33,86.4146
17.331,86.1778
17.332,85.1993
17.333,84.0419
17.334,82.6317
17.335,81.3775
17.336,80.0997
17.337,78.7174
17.338,77.5896
17.339,76.1688
17.34,75.0695
17.341,74.1328
17.342,72.9449
17.343,71.6923
17.344,70.2286
17.345,69.2448
17.346,68.4183
17.347,68.1252
17.348,67.0137
17.349,65.9879
17.35,64.7131
17.351,63.6182
17.352,62.3042
17.353,61.0552
17.354,59.6004
17.355,58.3745
17.356,57.2081
17.357,55.9447
17.358,54.4743
17.359,53.2351
17.36,52.1421
17.361,51.2303
17.362,50.2329
17.363,50.1136
17.364,49.2915
17.365,48.4167
17.366,47.4116
17.367,46.0765
17.368,45.0308
17.369,43.9576
17.37,42.969
17.371,41.909
17.372,40.9364
17.373,40.1703
17.374,38.8827
17.375,37.4846
17.376,36.1262
17.377,35.0568
17.378,34.4147
17.379,34.0466
17.38,33.6461
17.381,32.9939
17.382,32.237
17.383,31.2715
17.384,30.3032
17.385,29.5695
17.386,28.6909
17.387,28.0767
17.388,27.6127
17.389,27.1603
17.39,26.2754
17.391,25.2453
17.392,24.4346
17.393,23.8461
17.394,23.3355
17.395,23.3518
17.396,22.9572
17.397,22.292
17.398,21.9355
17.399,21.0832
17.4,20.557
17.401,19.9168
17.402,19.5409
17.403,19.3794
17.404,19.0418
17.405,18.9472
17.406,18.3834
17.407,17.6234
17.408,16.8446
17.409,16.4517
17.41,16.4582
17.411,16.5829
17.412,16.3556
17.413,15.9402
17.414,15.7074
17.415,15.4528
17.416,15.2423
17.417,14.8082
17.418,14.7992
17.419,14.6999
17.42,14.9428
17.421,14.9162
17.422,14.8457
17.423,14.8652
17.424,14.9237
17.425,15.2001
17.426,15.2453
17.427,15.6538
17.428,15.9524
17.429,16.3357
17.43,16.3331
17.431,16.3822
17.432,16.267
17.433,16.6733
17.434,16.9417
17.435,17.3888
17.436,18.0045
17.437,18.7451
17.438,19.2052
17.439,19.7639
17.44,20.0147
17.441,20.9334
17.442,21.6278
17.443,22.4114
17.444,23.2363
17.445,23.8991
17.446,24.6492
17.447,25.4208
17.448,25.9762
17.449,26.5608
17.45,27.4786
17.451,28.5394
17.452,29.7617
17.453,30.7553
17.454,31.7954
17.455,32.5501
17.456,33.4552
17.457,34.5612
17.458,35.5898
17.459,36.4534
17.46,37.5188
17.461,38.5569
17.462,39.5348
17.463,40.1595
17.464,40.8536
17.465,41.8908
17.466,43.0019
17.467,44.1812
17.468,45.5094
17.469,46.8677
17.47,48.1765
17.471,49.1059
17.472,50.1335
17.473,51.2585
17.474,52.4569
17.475,53.4721
17.476,54.7167
17.477,56.1938
17.478,57.21
17.479,58.4721
17.48,59.4384
17.481,60.5416
17.482,61.6501
17.483,62.9382
17.484,64.5245
17.485,66.081
17.486,67.4314
17.487,68.4838
17.488,69.5479
17.489,70.8339
17.49,71.9857
17.491,73.2824
17.492,74.2008
17.493,74.9282
17.494,76.0734
17.495,77.2228
17.496,78.1238
17.497,78.9065
17.498,79.7981
17.499,80.8883
17.5,82.2036
17.501,83.3874
17.502,84.6567
17.503,85.5421
17.504,86.4413
17.505,87.3129
17.506,88.4607
17.507,89.3307
17.508,90.1796
17.509,91.3391
17.51,92.1912
17.511,92.6505
17.512,92.7235
17.513,93.0944
17.514,93.7423
17.515,94.5688
17.516,95.5817
17.517,96.5967
17.518,97.3341
17.519,97.9736
17.52,98.4528
17.521,99.2709
17.522,99.7511
17.523,100.5928
17.524,100.9852
17.525,101.629
17.526,102.4984
17.527,102.8604
17.528,103.231
17.529,103.6589
17.53,103.8993
17.531,104.4354
17.532,105.097
17.533,105.606
17.534,105.8561
17.535,105.5949
17.536,105.867
17.537,105.952
17.538,106.131
17.539,106.2488
17.54,106.7218
17.541,107.0883
17.542,107.1097
17.543,106.6877
17.544,106.4506
17.545,106.2869
17.546,106.4105
17.547,106.1945
17.548,106.184
17.549,105.9828
17.55,105.7471
17.551,105.5643
17.552,105.126
17.553,104.7147
17.554,104.2327
17.555,103.999
17.556,104.2008
17.557,103.806
17.558,103.3588
17.559,102.7342
17.56,101.9155
17.561,101.1367
17.562,100.3347
17.563,99.7417
17.564,99.1315
17.565,98.487
17.566,97.7743
17.567,96.9842
17.568,96.037
17.569,95.2908
17.57,94.4781
17.571,93.7091
17.572,93.7782
17.573,92.6198
17.574,91.7186
17.575,90.8614
17.576,90.0466
17.577,89.1622
17.578,88.0315
17.579,86.9711
17.58,85.9167
17.581,84.9532
17.582,84.066
17.583,83.066
17.584,81.8838
17.585,80.8469
17.586,79.9368
17.587,78.9514
17.588,78.7752
17.589,77.7878
17.59,76.6511
17.591,75.1166
17.592,73.647
17.593,72.1109
17.594,70.9227
17.595,69.512
17.596,68.5034
17.597,67.3647
17.598,66.2552
17.599,64.9595
17.6,63.4905
17.601,62.0713
17.602,60.9115
17.603,60.1343
17.604,59.968
17.605,58.8133
17.606,57.5547
17.607,56.2628
17.608,55.156
17.609,54.3411
17.61,53.2728
17.611,52.3444
17.612,51.0671
17.613,50.0883
17.614,49.108
17.615,48.0207
17.616,46.6473
17.617,45.1825
17.618,44.187
17.619,43.4133
17.62,43.1675
17.621,42.2723
17.622,41.2152
17.623,40.1435
17.624,38.9815
17.625,37.6308
17.626,36.5768
17.627,35.5074
17.628,34.725
17.629,34.088
17.63,33.3663
17.631,32.4511
17.632,31.3005
17.633,30.3837
17.634,29.752
17.635,29.1926
17.636,29.0745
17.637,28.521
17.638,28.1739
17.639,27.714
17.64,26.5899
17.641,25.687
17.642,24.7342
17.643,24.324
17.644,23.7438
17.645,23.3228
17.646,22.7825
17.647,22.195
17.648,21.145
17.649,20.2772
17.65,19.6302
17.651,19.5665
17.652,19.7187
17.653,19.4928
17.654,19.0479
17.655,18.7356
17.656,18.0595
17.657,17.4278
17.658,17.1029
17.659,16.868
17.66,16.5512
17.661,16.2474
17.662,16.0838
17.663,16.0226
17.664,15.7074
17.665,15.3823
17.666,15.1206
17.667,15.0432
17.668,15.327
17.669,15.3147
17.67,15.0981
17.671,15.1537
17.672,15.0402
17.673,14.706
17.674,14.6872
17.675,14.5692
17.676,15.064
17.677,15.1972
17.678,15.6961
17.679,16.0167
17.68,16.2743
17.681,16.3864
17.682,16.6545
17.683,17.2518
17.684,17.8793
17.685,18.2915
17.686,18.5392
17.687,18.936
17.688,19.145
17.689,19.425
17.69,19.8846
17.691,20.6474
17.692,21.4743
17.693,22.3088
17.694,23.0893
17.695,24.0629
17.696,24.8936
17.697,25.7619
17.698,26.3869
17.699,27.2171
17.7,27.8437
17.701,28.8302
17.702,29.8297
17.703,30.4433
17.704,31.0148
17.705,31.6824
17.706,32.6733
17.707,33.8511
17.708,35.2376
17.709,36.3782
17.71,37.5138
17.711,38.5547
17.712,39.6105
17.713,40.6631
17.714,41.5984
17.715,42.8391
17.716,43.6123
17.717,44.7419
17.718,45.7698
17.719,46.9992
17.72,47.778
17.721,48.8306
17.722,49.7159
17.723,51.0243
17.724,52.3802
17.725,53.5829
17.726,54.854
17.727,55.9508
17.728,57.199
17.729,58.8249
17.73,60.0856
17.731,61.2917
17.732,62.2206
17.733,63.4258
17.734,64.6513
17.735,65.681
17.736,66.7064
17.737,67.5767
17.738,68.9408
17.739,70.2069
17.74,71.5427
17.741,72.6856
17.742,73.8169
17.743,75.1263
17.744,76.3496
17.745,77.3759
17.746,78.2037
17.747,79.2228
17.748,79.9989
